ma_ratio,volatility,rsi,macd,macd_signal,bb_width,dist_support,dist_resistance,trend,confidence,label
1.0021804420636626,0.0028866676092460146,54.73825955226385,156.73483090459194,147.49021440229635,0.005902243684411537,0.17529434679000344,8.818442899925367,2,0.6553429,1
1.0009584190654308,0.0027788867831687394,55.59687139376862,156.5091975733667,149.29401103651043,0.005952083338518408,0.19467844063744988,8.839499458064374,2,0.62773126,1
0.9978909357923621,0.0014858877593091834,41.96563921172281,-5.959107985399896,79.21230743908758,0.007624604920047802,0.03417679578190129,8.590898536659184,2,0.4858811,1
1.0003759953403202,0.0022811773774472402,40.993977735871795,-23.42672450869577,16.567715644287738,0.006520690490722554,0.20562064488571608,8.404662470911655,2,0.5451713,1
0.9975953059541679,0.0027907700504276895,28.28094394179672,7.222049979027361,71.11972684469006,0.007354215119962433,0.21865698577683007,8.865546877860714,2,0.5302521,1
0.996276942587933,0.005341768759215402,40.286171994466116,-83.73440574393317,18.11829382682838,0.008990368444729654,0.13550188618102513,8.775217136219245,2,0.7520437,1
0.996292428306639,0.001835556279396673,20.325203252032836,-484.97608929115813,-426.4025427226566,0.014158147165447804,0.004306368074417839,8.632702037173095,2,0.43333006,1
0.9961066295439729,0.001451783529527474,20.998023715415457,-504.98850411474996,-442.1197350010754,0.014748154075871855,0.09338775510204082,8.729469387755103,2,0.4838265,1
0.9971629775512798,0.002354907886377804,36.59603755960835,-178.8346289996116,-153.69469225369568,0.006663259053069641,0.2599119917432027,8.345686853555149,0,0.4630436,1
0.9973404991204927,0.002519611713096879,23.008449004224175,-201.30909846936993,-163.21757349683054,0.007516492347904666,0.05418285080131867,8.686881874857198,0,0.58643913,0
0.9979121511761201,0.0024232001295075747,27.94234410309612,-218.05907770100748,-174.18587433766595,0.008219732174696416,0.07770210709831603,8.71243037825908,0,0.56833386,0
0.9982746204399288,0.002468941142322579,16.503730383328758,-238.14229131325555,-186.9771577327839,0.00903542602500273,0.23268254593157928,8.880782566727827,0,0.7480182,0
0.9980556663391584,0.0016710599424115782,21.51198151076447,-243.41726162127452,-198.26517851048203,0.009553279515039606,0.10554751466954082,8.742678294310366,0,0.5934316,0
0.9993929307318065,0.003202028676529488,36.74640708939785,-193.46403469094366,-199.04650140930224,0.009429446984382805,0.2551086815046206,8.350904594559417,0,0.68743396,0
0.9998061831359517,0.003369703379159249,37.13516774163598,-189.65132070389518,-197.16746526822084,0.008769906237590889,0.08096891497743146,8.540069182135719,0,0.6453275,0
1.0016180923974423,0.00335785650065909,43.99464405266689,-155.14148013717204,-184.36957610693324,0.007934346859387204,0.27341071077676204,8.33102346178821,0,0.5000565,0
1.0006990167373067,0.0020781532491204774,47.193087834403684,-143.4140772613464,-168.9367970626879,0.006531923754551116,0.018917526109447674,8.60747437979869,0,0.64427257,0
1.0004724842429238,0.0019532395149758027,48.35716314742899,-145.51954097229464,-164.25334584460927,0.005706716583424947,0.012916879229781079,8.61399276393817,0,0.5566443,0
0.9997130392839191,0.0015623057061905459,43.64829260732561,-139.121034865806,-159.22688364884863,0.005080915275931091,0.1173035816693603,8.500599551639644,0,0.48869193,0
1.0003197568548605,0.0026292469897348184,35.19548927962025,-9.80288079798629,-4.075829392604604,0.0038038764951384813,0.06494200861199224,8.557478893847197,2,0.5327767,0
0.9987217003426874,0.002491931399667102,44.77623577108988,-43.77907422525459,-20.141019593541724,0.0036317810311701656,0.20289152986464726,8.407627054634856,2,0.4460365,0
0.9981104049461117,0.0024425189269312395,39.79962834289394,-50.675282218377106,-26.247872118508802,0.0037220912939691223,0.1550427996299819,8.45960418485271,2,0.47233206,0
0.9993452506704993,0.0032889321870160195,50.25154356277121,-116.93304818426259,-123.85101089410045,0.004104251557831445,0.043210980549844485,8.674963348994602,0,0.4553678,1
0.9996098307974953,0.003213796297687793,51.131405968239434,-92.24440784929902,-117.52969028514016,0.004164184356831235,0.05640364116838718,8.689294275552673,0,0.48961386,1
1.0003254965065078,0.0031388435989249466,54.38701270496229,-61.751092397695174,-106.37397070765118,0.004431217755657685,0.10871067059101872,8.509933861157974,2,0.54566973,0
1.001686847288829,0.0024209157271010908,53.82590005373482,-43.681958156157634,-93.83556819735249,0.004538675262844577,0.0020878025356437747,8.625756175980866,2,0.5288168,0
1.0025325839340222,0.0024057815540534434,54.78796169630649,-22.23084776000178,-79.51462410988235,0.004679883731438614,0.11313750638679851,8.505125076902218,2,0.54953355,0
1.0021305799229037,0.001982141223204668,53.76394052044622,-25.680480950933998,-68.74779547809268,0.004488172453491116,0.22272006193789065,8.869960517212746,2,0.52518547,0
1.0018550328863378,0.0022572379596095616,54.86163617117791,-15.781698055492598,-58.154575993572664,0.004516363606807691,0.020882821269153463,8.650708710746823,2,0.6221498,0
1.001062179521278,0.002109212186246555,50.9556365088079,-14.810495524245198,-49.48575989970717,0.004504137576466534,0.13497851189131016,8.774648605069604,2,0.6051462,0
0.9989906734254589,0.002259267263590763,51.580948569141434,-24.821672044330626,-40.700479434511124,0.004495235696298349,0.18302089052736165,8.826836091719612,2,0.5748064,0
1.0029714313288072,0.0020666820012547886,77.68258644751097,215.99679513268347,120.4665088780774,0.014136717385755518,0.21682215613811087,8.863553738678306,0,0.5261834,0
1.0000862398722132,0.0012307491595390193,77.24396637440086,219.72952037208597,155.56757723216487,0.014610944746617163,0.2012288163849082,8.846615001810921,0,0.6245972,0
0.9998475234991656,0.0009551814201708514,72.04951704229998,227.65917577617802,169.9858969409675,0.014447990010350064,0.0809695450033955,8.715979731494542,0,0.6792955,0
1.0000146402970516,0.0009156667165990634,72.7588488256698,233.01649353407265,182.59201625958855,0.01418050277617789,0.05248466586067944,8.68503717011037,0,0.6695478,0
1.0002163227048522,0.0009081030750417528,75.36405687853328,232.6438337314612,192.6023797539631,0.013202906819416957,0.08384506685403002,8.71910335406387,0,0.66373515,0
1.0007272249920636,0.0010149837865731073,71.65273102399821,222.13825885784172,198.50955557473884,0.01148509480978546,0.20791108205295847,8.853873814972212,0,0.66850865,0
1.0007820225553556,0.0008961948491289857,65.80429656798535,212.91550636303145,201.3907457323974,0.010524398900055937,0.18262798666044017,8.826409288012304,0,0.6162956,0
1.0005602467909336,0.000918435060168228,61.199464922710796,211.0091845353163,203.3144334929812,0.0087808208280532,0.05561982154655199,8.68844282778485,0,0.53266394,0
1.0006354880168007,0.0009331008902227608,65.7850587190367,219.41530784484348,207.5987661403258,0.006554054275533071,0.2521226068201926,8.354148308487698,0,0.59833026,0
0.9995005181928841,0.0019220801190660839,55.94277539341951,187.17260625715426,223.2491600350273,0.005649916145092867,0.21497647758893765,8.394499414706674,0,0.33677942,0
