ma_ratio,volatility,rsi,macd,macd_signal,bb_width,ema_ratio_9_21,adx,atr,stoch_k,dist_support,dist_resistance,trend,confidence,label
0.998752284002273,0.002300075934951631,62.807440704601255,222.10620831514825,225.2385988797543,0.00855468455118898,1.0020908102508999,39.37081773782014,353.05912591889955,55.041095890411356,10.320360893584732,0.026922864932008295,2,0.6479544639587402,1
1.0002832656231884,0.0060339120024965835,62.37549155815115,282.06124482922314,246.24611089113242,0.009748980132134606,1.002890496277926,40.595809371856056,425.63414428721484,60.571659079122,10.6095375746972,0.29561917319607106,2,0.6548423767089844,1
0.9999071211538206,0.00043590532795896407,57.438364401683664,-6.0947610575385625,-9.62080780098057,0.0014643319110698876,0.9999898374277465,22.89549497745727,140.5091264640254,57.79785809906138,10.20624322755315,0.15420748707597232,2,0.7896953225135803,1
0.9999677326839678,0.0013210538229331916,51.08969444748704,3.1810943486198084,-8.854039580545127,0.0015140332471142103,1.0001205230866093,20.46930089274024,133.2459202663723,87.54483208347001,10.289932521556208,0.06086207847178309,2,0.8525896072387695,1
1.000318651936829,0.0007685783723469419,63.16276915952751,100.70401015570678,83.53860411686904,0.004121538973559568,1.001097763035905,21.381359328828864,138.66844290077228,75.3686990975109,10.262148608860185,0.09185171357539247,0,0.7203850150108337,1
0.9998944788693139,0.0011694870719138226,65.12188588266824,95.3872176901641,86.35498622304091,0.0032960983671131445,1.0009762930888553,19.636051409101437,138.86336936924621,96.87664041994522,10.426318508668658,0.09126019530951933,0,0.847794234752655,1
0.999910704589572,0.001532230895704811,56.26375353662414,90.58796769588662,87.20158251761006,0.0027874095514659886,1.0008919257976474,19.708406262123226,146.97312870001392,42.835708927233156,10.268715538242413,0.08452708843951232,0,0.7215530276298523,1
1.0018108261512066,0.0013402630731702834,88.46177886117852,82.61786343171843,-16.375996351786416,0.008431418805528093,1.0014954736380934,25.772865797926517,223.34589586937645,94.99751296809433,10.075685350457922,0.29982920045192885,2,0.48974287509918213,1
1.0009716743620154,0.0009330139065345824,86.45457527058052,111.40217472099175,27.225051496622914,0.009196208936603062,1.0016835128091681,26.392034833996593,220.7569204179827,87.18766613503475,10.118100992974709,0.2525196188727841,2,0.8955698013305664,1
1.0008338361985751,0.0005850077067010342,83.76827542839172,126.02050424505433,46.9841420463092,0.009531044526907997,1.0017908898350645,26.776867785715865,217.5171403881264,88.2530423413454,10.167630745185976,0.1972750978943197,2,0.8332091569900513,1
1.0004552032649527,0.0008215275576182383,69.96148908857508,237.855307537131,231.01894352658064,0.005775097391539437,1.0023274541685767,38.438718084266704,194.8667676150982,72.91587119765767,10.590739192783595,0.2746518241256045,2,0.831062912940979,1
0.9999915508303104,0.0008996569621315398,54.99142693846459,203.72186532622436,223.78510627902895,0.004597370191305501,1.001794610543163,37.30167344078321,189.56058803245554,51.77289536654373,10.582329317269076,0.2652716127668569,2,0.8431083559989929,1
0.999910957310315,0.0009612163195096649,50.00452365873479,182.18966567255848,215.46601815773485,0.003954432309413729,1.0014982978294094,34.97435706728878,204.84911745870912,48.18884120171624,10.50656918401648,0.18077023563595285,2,0.7774591445922852,1
0.9967915729190557,0.0050451153760199974,39.55515748619206,30.471066745754797,172.10808144003693,0.008362026759216979,0.9993098199550577,29.578677048285307,360.8687817367239,37.1169062743789,10.421671503425614,0.08607701616617724,0,0.5771962404251099,1
0.9961816157348539,0.005241653355018881,43.50245499181677,9.337412677603425,139.55394768755022,0.008452276372809387,0.9991668383701349,28.81735318064019,367.0210116126722,44.75091942494167,10.551416522091236,0.23079208308092405,0,0.689378559589386,1
0.9957962309683768,0.005229077080170576,40.08755472170116,-8.71473695046734,109.9002107599467,0.008613138355088933,0.999057880386064,28.349168472186687,365.54808221176665,43.78134403209599,10.534958797672404,0.212435457793647,0,0.872151255607605,1
0.9960304699660565,0.005136459208070566,33.13549690617499,-38.872805896084174,80.14560742874052,0.008959054106639632,0.998762927117865,27.73162280856187,368.266076339498,32.5253538392954,10.343453653201983,0.0011656506078929602,0,0.8683685660362244,1
1.0023519532100709,0.002102901635864499,65.84633160023151,78.10973860636295,-15.413878901088419,0.00922149634473206,1.0014098018592674,23.18647136827774,293.8367560506639,68.26909794170513,10.38799001851405,0.048509343874056726,2,0.6257520318031311,1
1.0007979668254132,0.001421333064189629,67.73186917364545,75.89858107850887,2.848613094831044,0.009233339613142665,1.0012647052201633,21.930047987570475,283.534130618473,68.61444950960124,10.392735422019536,0.05380227452293153,2,0.8779503107070923,1
0.9995094324209298,0.0014119072635972966,60.42854674269933,65.39583850165945,15.358058176196732,0.008791863121556009,1.0010216653260327,20.927153553874547,276.64597843143855,51.32354234456035,10.298587690719001,0.05120827135507149,2,0.8922930955886841,1
0.9989254716123819,0.0012083690886200906,57.335817419655434,58.99060328047199,24.08456719705179,0.008499810785290912,1.0008635530706003,19.941092261658486,262.9569799720501,54.155307360829575,10.329200268354226,0.017063598469157622,2,0.8980712890625,1
0.9983884595421035,0.000964813754101364,64.76902030937602,50.79515570511285,29.426684898664007,0.008462272389838222,1.000696567986233,18.70987242233596,254.0171956883324,51.393896754902705,10.299348504847782,0.05035967409339334,2,0.9268530607223511,1
0.9986988087809722,0.0010846757981594682,66.56346749226034,57.93894856539555,35.12913763201032,0.008159080371356455,1.0007674003948732,18.097942018936816,250.63025313916518,65.05306274436835,10.467646150004024,0.13735624156074247,2,0.9321540594100952,1
0.9993238535941924,0.0011089750384068633,65.92539819856526,68.52352760331996,41.80801562627225,0.007626107085151713,1.0008867249993838,18.125413550034704,248.81380648636744,67.69198133220297,10.53467499069469,0.21211890501810923,2,0.885198712348938,1
0.9999193213677675,0.0011328513013430593,58.860323350119415,67.5396675606462,46.954346013147045,0.006634168302535716,1.0008342916221786,18.080273689541954,247.92710602305507,46.90002583311899,10.433809603961764,0.09961561710340419,2,0.6038299202919006,1
0.9996002439368833,0.0020225519169869725,24.900720694219842,-70.10630174529797,-0.3612534980257267,0.005708998791736277,0.9988358530281556,15.710125698022889,260.43839628328607,2.7187698161056275,10.17259025527559,0.191743356931433,2,0.7826032042503357,1
0.9990724469117116,0.0021046386556453334,35.86100650462183,-84.52638879057486,-17.194280556535556,0.005898764775183824,0.9987117672255498,16.4520479894621,254.00708226305093,20.221932114881746,10.287459309291796,0.0636206512634001,2,0.7872226238250732,1
0.9979722825342074,0.0017365193007668855,34.14276401564557,-104.49738133270876,-34.6549007117702,0.005956783369437595,0.9985053008746041,17.218762180518237,250.9922906728332,4.451697127936197,10.172399515013556,0.19195610490486378,2,0.8392041325569153,1
0.9981649645763505,0.00232466572650406,33.142213074586195,-279.07559440875775,-222.32403161477066,0.010680081426311598,0.9969305614026619,34.4645925835014,272.1646620266218,41.496219657780244,10.183747151011522,0.1792991727184941,2,0.7932106256484985,1
0.9989442772133849,0.0023741047174634378,37.580235511429535,-251.0499771868199,-228.0692207291805,0.010093130307110973,0.9974147115532501,33.4273070916152,273.27432902472106,52.439315559093416,10.314657146249221,0.033284713624253934,2,0.8092108368873596,1
1.000553130319097,0.0007409649615673124,39.49442522106905,-225.59343973730574,-227.57406453080557,0.009405296262674275,0.9978231112209712,32.16447680025654,262.79759123724136,53.78659569320139,10.322261981480858,0.02480242851812292,2,0.4564267098903656,1
